job_id,title,company,location,description,skills,role_family,raw_title,title_short,country,schedule_type,work_from_home,source
681,Data Analyst (m/w/d),TicketPAY Europe GmbH,"Hamm, Germany","Title short: Data Analyst. Schedule: Full-time and Part-time. Remote: False. Country: Germany. Skills: excel, word.",excel;word,analytics,Data Analyst (m/w/d),Data Analyst,Germany,Full-time and Part-time,False,lukebarousse/data_jobs
682,IAM Analyst,TEKsystems,"Dallas, TX","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: go, mysql, oracle, sql.",go;mysql;oracle;sql,analytics,IAM Analyst,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
683,"Data Analyst ( Retail ), GGI Entertainment - Powered By Qureos",Qureos,Dubai - United Arab Emirates,Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United Arab Emirates. Skills: excel.,excel,analytics,"Data Analyst ( Retail ), GGI Entertainment - Powered By Qureos",Data Analyst,United Arab Emirates,Full-time,False,lukebarousse/data_jobs
684,Infrastructure QA Engineer,Smals,"Mechelen, Belgium","Title short: Business Analyst. Schedule: Full-time. Remote: False. Country: Belgium. Skills: ansible, bash, docker, git, java, linux, openstack, oracle, postgresql, puppet, python, sql, sql server, vmware, vue, windows.",ansible;bash;docker;git;java;linux;openstack;oracle;postgresql;puppet;python;sql;sql server;vmware;vue;windows,analytics,Infrastructure QA Engineer,Business Analyst,Belgium,Full-time,False,lukebarousse/data_jobs
685,Strategic Finance and Data Analyst,Skipwaste,South Africa,Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: South Africa. Skills: power bi.,power bi,analytics,Strategic Finance and Data Analyst,Data Analyst,South Africa,Full-time,False,lukebarousse/data_jobs
686,Analyst-Master Data Management - Global Rates-GFS,Deloitte,"Hyderabad, Telangana, India","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: India. Skills: excel, sap.",excel;sap,analytics,Analyst-Master Data Management - Global Rates-GFS,Data Analyst,India,Full-time,False,lukebarousse/data_jobs
687,Sr. Financial Analyst (Data Analytics) - Remote | WFH,Get It Recruit - Information Technology,Anywhere,"Title short: Senior Data Analyst. Schedule: Full-time. Remote: True. Country: United States. Skills: cognos, power bi, sap, sql, tableau, vba.",cognos;power bi;sap;sql;tableau;vba,analytics,Sr. Financial Analyst (Data Analytics) - Remote | WFH,Senior Data Analyst,United States,Full-time,True,lukebarousse/data_jobs
688,Advanced Analytics Manager,Demo - Coca-Cola,"Mexico City, CDMX, Mexico","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: Mexico. Skills: azure, python.",azure;python,analytics,Advanced Analytics Manager,Data Analyst,Mexico,Full-time,False,lukebarousse/data_jobs
689,Compensation Analyst,MongoDB,"Madrid, Spain","Title short: Business Analyst. Schedule: Full-time. Remote: False. Country: Spain. Skills: excel, mongodb.",excel;mongodb,analytics,Compensation Analyst,Business Analyst,Spain,Full-time,False,lukebarousse/data_jobs
690,Data Analyst II,Corporate,"St. Louis, MO","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: excel, sql.",excel;sql,analytics,Data Analyst II,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
691,Operations Analyst,Shape Tech,Anywhere,Title short: Business Analyst. Schedule: Full-time. Remote: True. Country: Singapore. Skills: excel.,excel,analytics,Operations Analyst,Business Analyst,Singapore,Full-time,True,lukebarousse/data_jobs
692,Junior Data Consultant - Data Analyst,World Food Programme,"Rome, Metropolitan City of Rome Capital, Italy","Title short: Data Analyst. Schedule: Contractor. Remote: False. Country: Italy. Skills: c, matplotlib, python, r, sql, tableau.",c;matplotlib;python;r;sql;tableau,analytics,Junior Data Consultant - Data Analyst,Data Analyst,Italy,Contractor,False,lukebarousse/data_jobs
693,Data Analysis/ Project Coordinator/ BA,Ionidea,"Jersey City, NJ","Title short: Data Analyst. Schedule: Contractor. Remote: False. Country: United States. Skills: excel, powerpoint.",excel;powerpoint,analytics,Data Analysis/ Project Coordinator/ BA,Data Analyst,United States,Contractor,False,lukebarousse/data_jobs
694,Data Analyst,Work in USA,Fujairah - United Arab Emirates,"Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United Arab Emirates. Skills: python, r.",python;r,analytics,Data Analyst,Data Analyst,United Arab Emirates,Full-time,False,lukebarousse/data_jobs
695,Engineer (m/w/d) Data Analyst,Junge Die Bäckerei.,"Lübeck, Germany","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: Germany. Skills: r, sql.",r;sql,analytics,Engineer (m/w/d) Data Analyst,Data Analyst,Germany,Full-time,False,lukebarousse/data_jobs
696,Growth Analyst,OSOME,Anywhere,Title short: Business Analyst. Schedule: Full-time. Remote: True. Country: Netherlands. Skills: spreadsheet.,spreadsheet,analytics,Growth Analyst,Business Analyst,Netherlands,Full-time,True,lukebarousse/data_jobs
697,Trade Compliance Data Analyst,Corning,"Charlotte, NC",Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: excel.,excel,analytics,Trade Compliance Data Analyst,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
698,Lead Data Analyst [Remote],Talentify.io,Anywhere,"Title short: Data Analyst. Schedule: Full-time. Remote: True. Country: Canada. Skills: aws, python, redshift, sql.",aws;python;redshift;sql,analytics,Lead Data Analyst [Remote],Data Analyst,Canada,Full-time,True,lukebarousse/data_jobs
699,Senior Associate - Deals Data Analytics,PwC Malaysia,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Title short: Senior Data Analyst. Schedule: nan. Remote: False. Country: Malaysia. Skills: alteryx, dax, power bi, python, r, sql.",alteryx;dax;power bi;python;r;sql,analytics,Senior Associate - Deals Data Analytics,Senior Data Analyst,Malaysia,,False,lukebarousse/data_jobs
700,Digital Marketing Analyst,Concentrix,Costa Rica,"Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: Costa Rica. Skills: css, html, tableau.",css;html;tableau,analytics,Digital Marketing Analyst,Data Analyst,Costa Rica,Full-time,False,lukebarousse/data_jobs
701,Image Data Analyst Engineer,University of Dayton,"Eglin AFB, FL","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: electron, matlab, python.",electron;matlab;python,analytics,Image Data Analyst Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
702,Data Analytics and Business Intelligence | Analyst | Dallas,Goldman Sachs,"Dallas, TX","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: excel, flow, outlook, powerpoint, word.",excel;flow;outlook;powerpoint;word,analytics,Data Analytics and Business Intelligence | Analyst | Dallas,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
703,Supervisor: Pricing/Data Analyst - Umhlanga,Schlemmer & Associates Recruitment Specialists,"uMhlanga, South Africa","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: South Africa. Skills: excel, flow, sql.",excel;flow;sql,analytics,Supervisor: Pricing/Data Analyst - Umhlanga,Data Analyst,South Africa,Full-time,False,lukebarousse/data_jobs
704,"New Consultancy: Market Research Data Analyst, Markets, Supply ...",United Nations Children's Fund (UNICEF),"Copenhagen, Denmark","Title short: Data Analyst. Schedule: Contractor. Remote: False. Country: Denmark. Skills: dax, excel, flow, power bi, sap, sql.",dax;excel;flow;power bi;sap;sql,analytics,"New Consultancy: Market Research Data Analyst, Markets, Supply ...",Data Analyst,Denmark,Contractor,False,lukebarousse/data_jobs
705,Sr. Data Analyst,Modis,"Burbank, CA","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: alteryx, go, oracle, sql, tableau.",alteryx;go;oracle;sql;tableau,analytics,Sr. Data Analyst,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
706,Lead Business Intelligence Data Analyst - Remote | WFH,Get It Recruit - Information Technology,Anywhere,"Title short: Data Analyst. Schedule: Full-time. Remote: True. Country: United States. Skills: oracle, power bi, python, r, sql, sql server, tableau.",oracle;power bi;python;r;sql;sql server;tableau,analytics,Lead Business Intelligence Data Analyst - Remote | WFH,Data Analyst,United States,Full-time,True,lukebarousse/data_jobs
707,Data Analyst Power BI Azure freelance/portage salarial H/F H/F,Nexoris,"Paris, France","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: France. Skills: azure, bigquery, git, sql.",azure;bigquery;git;sql,analytics,Data Analyst Power BI Azure freelance/portage salarial H/F H/F,Data Analyst,France,Full-time,False,lukebarousse/data_jobs
708,"Senior Data Analyst (Flights team, Bangkok-based, Relocation provided)",Agoda,"Frankfurt, Germany","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: Germany. Skills: excel, python, r, sql, tableau.",excel;python;r;sql;tableau,analytics,"Senior Data Analyst (Flights team, Bangkok-based, Relocation provided)",Senior Data Analyst,Germany,Full-time,False,lukebarousse/data_jobs
709,Data Analyst (H/F),Extia,"Strasbourg, France","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: France. Skills: airflow, ansible, azure, git, jenkins, kubernetes, power bi, python, spark, sql.",airflow;ansible;azure;git;jenkins;kubernetes;power bi;python;spark;sql,analytics,Data Analyst (H/F),Data Analyst,France,Full-time,False,lukebarousse/data_jobs
710,Cloud Data & Analytics Director (Financial Services - Asset ...,Get It Recruit - Finance,Anywhere,"Title short: Data Analyst. Schedule: Full-time. Remote: True. Country: United States. Skills: aws, azure, bigquery, databricks, gcp, power bi, pyspark, python, redshift, snowflake, spark, sql, tableau.",aws;azure;bigquery;databricks;gcp;power bi;pyspark;python;redshift;snowflake;spark;sql;tableau,analytics,Cloud Data & Analytics Director (Financial Services - Asset ...,Data Analyst,United States,Full-time,True,lukebarousse/data_jobs
711,Data Analyst Team Lead,UTOR,Brazil,"Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: Brazil. Skills: excel, sql.",excel;sql,analytics,Data Analyst Team Lead,Data Analyst,Brazil,Full-time,False,lukebarousse/data_jobs
712,Operations Analyst,Tyger Brands,Anywhere,"Title short: Business Analyst. Schedule: Full-time. Remote: True. Country: Philippines. Skills: excel, sql, tableau.",excel;sql;tableau,analytics,Operations Analyst,Business Analyst,Philippines,Full-time,True,lukebarousse/data_jobs
713,Data Analyst,ESTO Group,"Tallinn, Estonia","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: Estonia. Skills: excel, power bi, sheets, sql.",excel;power bi;sheets;sql,analytics,Data Analyst,Data Analyst,Estonia,Full-time,False,lukebarousse/data_jobs
714,Junior Data Analyst,Institutional Shareholder Services Philippines,"Makati, Metro Manila, Philippines","Title short: Data Analyst. Schedule: nan. Remote: False. Country: Philippines. Skills: excel, ms access, sql, vba.",excel;ms access;sql;vba,analytics,Junior Data Analyst,Data Analyst,Philippines,,False,lukebarousse/data_jobs
715,Junior Data Analyst,Dynamis,"Newington, VA","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: crystal, excel, outlook, powerpoint, python, r, word.",crystal;excel;outlook;powerpoint;python;r;word,analytics,Junior Data Analyst,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
716,Data Science Analyst (m/w/d),Lekkerland • The Convenience Company,"Cologne, Germany","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: Germany. Skills: excel, oracle, powerpoint, python, qlik, r, sap, sas, snowflake, sql, tableau.",excel;oracle;powerpoint;python;qlik;r;sap;sas;snowflake;sql;tableau,analytics,Data Science Analyst (m/w/d),Data Analyst,Germany,Full-time,False,lukebarousse/data_jobs
717,Senior Data Analyst - Firm Analytics,EDWARD JONES,"Springfield, IL","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: snowflake, sql.",snowflake;sql,analytics,Senior Data Analyst - Firm Analytics,Senior Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
718,"Accounts Receivable Financial Disputes Analyst, Cdo",Amzn Support Srvcs Costa Rica,"Heredia Province, Heredia, Costa Rica","Title short: Business Analyst. Schedule: Full-time. Remote: False. Country: Costa Rica. Skills: aws, excel, flow, oracle.",aws;excel;flow;oracle,analytics,"Accounts Receivable Financial Disputes Analyst, Cdo",Business Analyst,Costa Rica,Full-time,False,lukebarousse/data_jobs
719,EBO Data Analyst,"Bayview Fund Management, LLC","Hopewell, FL","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: excel, ms access, outlook, powerpoint, python, sql, sql server, word.",excel;ms access;outlook;powerpoint;python;sql;sql server;word,analytics,EBO Data Analyst,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
720,Financial Data Analyst,Robert Half,"San Antonio, TX","Title short: Data Analyst. Schedule: Contractor. Remote: False. Country: United States. Skills: c, python, sas, sql.",c;python;sas;sql,analytics,Financial Data Analyst,Data Analyst,United States,Contractor,False,lukebarousse/data_jobs
721,"Sr Analyst, Data Mgmt",Cardinal Health,"Ohio, IL",Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: excel.,excel,analytics,"Sr Analyst, Data Mgmt",Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
722,Big Data Analyst (Clinical/Healthcare),Tiger Analytics,Anywhere,Title short: Data Analyst. Schedule: Full-time. Remote: True. Country: United States. Skills: sql.,sql,analytics,Big Data Analyst (Clinical/Healthcare),Data Analyst,United States,Full-time,True,lukebarousse/data_jobs
723,Junior Data Analyst,"Staffigo Technical Services, LLC","Bowling Green, FL","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: excel, oracle, power bi, tableau.",excel;oracle;power bi;tableau,analytics,Junior Data Analyst,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
724,Packaging Specification Technologist and Data Analyst,Premier Foods,"Worksop, UK","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United Kingdom. Skills: excel, sap.",excel;sap,analytics,Packaging Specification Technologist and Data Analyst,Data Analyst,United Kingdom,Full-time,False,lukebarousse/data_jobs
725,SiaXperience Web Data Analyst,Sia Partners,"San Francisco, CA","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: sql, tableau.",sql;tableau,analytics,SiaXperience Web Data Analyst,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
726,Senior Advanced Analytics Analyst,Medtronic,"Bratislava, Slovakia","Title short: Senior Data Scientist. Schedule: Full-time. Remote: False. Country: Slovakia. Skills: excel, power bi.",excel;power bi,analytics,Senior Advanced Analytics Analyst,Senior Data Scientist,Slovakia,Full-time,False,lukebarousse/data_jobs
727,Data Quality Analyst,Co-nexus,"Newport Beach, CA","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: snowflake, sql, sql server.",snowflake;sql;sql server,analytics,Data Quality Analyst,Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
728,"datenanalyst, data analyst",Hays AG,"Düsseldorf, Germany","Title short: Data Analyst. Schedule: Full-time. Remote: False. Country: Germany. Skills: power bi, python.",power bi;python,analytics,"datenanalyst, data analyst",Data Analyst,Germany,Full-time,False,lukebarousse/data_jobs
